Brand,ProductName,ProductScore,ReviewCount,ProductPrice,Category,UserReview
Adidas,Adidas Temper Run ,92,247 reviews,$68,sneakers,4.6 
Adidas,Adidas 3ST.003 ,92,524 reviews,NA,sneakers,4.6 
Adidas,Adidas Bermuda ,87,272 reviews,$50,sneakers,4.4 
Adidas,Adidas 3ST.002 ,84,245 reviews,NA,sneakers,4.2 
Adidas,Adidas ZX Flux Weave ,91,784 reviews,$55,sneakers,4.5 
Adidas,Adidas Palace Pro ,88,8 reviews,$115,sneakers,4.9 
Adidas,Adidas 3ST.001 ,91,94 reviews,NA,sneakers,4.6 
Adidas,Adidas Seeley ADV ,88,119 reviews,$45,sneakers,4.4 
Adidas,Adidas Torsion X ,87,88 reviews,$50,sneakers,4.3 
Adidas,Adidas Nizza Pride ,88,142 reviews,$60,sneakers,4.4 
Adidas,Adidas Lite Racer 2.0 ,90,"13,493 reviews",$60,sneakers,4.5 
Adidas,Adidas LA Trainer 2 ,79,11 reviews,NA,sneakers,4.4 
Adidas,Adidas Kamanda 01 ,89,312 reviews,$70,sneakers,4.4 
Adidas,Adidas Lite Racer BYD ,92,"18,243 reviews",$37,sneakers,4.6 
Adidas,Adidas Yeezy Knit RNR ,90,11 reviews,$159,sneakers,5.0 
Adidas,Adidas Puig Indoor New ,81,32 reviews,$80,sneakers,4.5 
Adidas,Adidas Rivalry RM ,97,62 reviews,$60,sneakers,4.8 
Adidas,Adidas Jogger SPZL ,96,90 reviews,NA,sneakers,4.8 
Adidas,Adidas Tyshawn Low ,94,225 reviews,$85,sneakers,4.7 
Adidas,Adidas A.R Trainer ,88,374 reviews,$40,sneakers,4.4 
Adidas,Adidas Ozweego Zip ,90,7 reviews,$85,sneakers,5.0 
Adidas,Adidas Sobakov 2.0 ,88,557 reviews,$70,sneakers,4.4 
Adidas,Adidas Niteball ,92,"2,026 reviews",$71,sneakers,4.6 
Adidas,Adidas Questar Flow ,91,"58,362 reviews",$35,sneakers,4.5 
Adidas,Adidas Indoor Super ,91,123 reviews,$45,sneakers,4.6 
Adidas,Adidas Questar Rise ,91,"5,402 reviews",$75,sneakers,4.5 
Adidas,Adidas Yeezy 750 Boost ,92,187 reviews,NA,sneakers,4.6 
Adidas,Adidas Boston Super ,73,19 reviews,$35,sneakers,4.0 
Adidas,Adidas Rivalry High ,78,13 reviews,$75,sneakers,4.3 
Adidas,Adidas Caflaire ,84,"1,641 reviews",NA,sneakers,4.2 
Adidas,Adidas Tubular Rise ,86,194 reviews,$135,sneakers,4.3 
Adidas,Adidas BBall80s ,90,280 reviews,NA,sneakers,4.5 
Adidas,Adidas New York Arsham ,82,27 reviews,$99,sneakers,4.6 
Adidas,Adidas Busenitz Pro ,91,"3,846 reviews",$80,sneakers,4.6 
Adidas,Adidas Yeezy 350 V2 CMPCT ,90,12 reviews,$339,sneakers,5.0 
Adidas,Adidas Marathon TR ,91,364 reviews,$120,sneakers,4.5 
Adidas,Adidas Yeezy Boost 700 v2 ,84,63 reviews,$330,sneakers,4.2 
Adidas,Adidas Lite Racer Adapt ,91,"75,028 reviews",$40,sneakers,4.6 
Adidas,Adidas Montreal 76 ,95,634 reviews,$88,sneakers,4.8 
Adidas,Adidas Stan Smith Recon ,91,93 reviews,$50,sneakers,4.5 
Adidas,Adidas Handball Top ,94,498 reviews,$80,sneakers,4.7 
Adidas,Adidas Indoor Comp SPZL ,88,20 reviews,NA,sneakers,4.9 
Adidas,Adidas EQT Cushion ADV ,85,993 reviews,$70,sneakers,4.3 
Adidas,Adidas Busenitz RX ,86,923 reviews,NA,sneakers,4.3 
Adidas,Adidas Temper Run Pride ,86,6 reviews,$90,sneakers,4.8 
Adidas,Adidas Yeezy 450 Sulfur New ,90,5 reviews,$257,sneakers,5.0 
Adidas,Adidas NMD_R2 Summer ,92,"5,037 reviews",$84,sneakers,4.6 
Adidas,Adidas Gazelle Super ,86,271 reviews,$100,sneakers,4.3 
Adidas,Adidas Lite Racer Adapt 4.0 New ,91,"28,225 reviews",$28,sneakers,4.5 
Adidas,Adidas Yeezy 500 High Slate ,78,20 reviews,$313,sneakers,4.3 
Adidas,Adidas Marathon Tech ,87,"2,016 reviews",$58,sneakers,4.4 
Adidas,Adidas Yung-96 Chasm ,87,890 reviews,$50,sneakers,4.4 
Adidas,Adidas Busenitz Vulc ,92,442 reviews,$45,sneakers,4.6 
Adidas,Adidas Phosphere ,89,"6,937 reviews",$40,sneakers,4.5 
Adidas,Adidas Mallison SPZL ,93,56 reviews,NA,sneakers,4.6 
Adidas,Adidas Gazelle Decon ,95,281 reviews,NA,sneakers,4.7 
Adidas,Adidas Glenbuck SPZL ,93,185 reviews,$115,sneakers,4.6 
Adidas,Adidas Pusha T Ozweego ,97,63 reviews,$109,sneakers,4.8 
Adidas,Adidas 424 SC Premiere ,86,5 reviews,$100,sneakers,4.8 
Adidas,Adidas NMD_Racer ,92,"4,777 reviews",$60,sneakers,4.6 
Adidas,Adidas ZX930XEQT ,90,117 reviews,$70,sneakers,4.5 
Adidas,Adidas EQT Support 91/18 ,87,510 reviews,$90,sneakers,4.3 
Adidas,Adidas Americana Hi ,93,652 reviews,$35,sneakers,4.7 
Adidas,Adidas Seeulater OG ,77,12 reviews,$70,sneakers,4.3 
Adidas,Adidas NMD_XR1 Winter ,84,288 reviews,$80,sneakers,4.2 
Adidas,Adidas EQT Support 93/16 ,91,423 reviews,$110,sneakers,4.6 
Adidas,Adidas Superstar BT ,81,35 reviews,NA,sneakers,4.5 
Adidas,Adidas Rising StarXR1 ,91,895 reviews,$70,sneakers,4.6 
Adidas,Adidas Busenitz Vulc RX ,88,193 reviews,$85,sneakers,4.4 
Adidas,Adidas Swift Run Barrier ,87,128 reviews,$90,sneakers,4.4 
Adidas,Adidas Yeezy 350 Boost v2 Zebra ,86,889 reviews,$409,sneakers,4.3 
Adidas,Adidas Americana Low ,90,"1,052 reviews",$97,sneakers,4.5 
Adidas,Adidas Lucas Premiere ,92,"1,294 reviews",$75,sneakers,4.6 
Adidas,Adidas Munchen Super SPZL ,94,82 reviews,$70,sneakers,4.7 
Adidas,Adidas Broomfield ,96,"4,673 reviews",NA,sneakers,4.8 
Adidas,Adidas Gazelle Vintage ,89,444 reviews,$65,sneakers,4.4 
Adidas,Adidas Gazelle Leather ,96,"11,529 reviews",$75,sneakers,4.8 
Adidas,Adidas Matchcourt ,89,"2,054 reviews",$60,sneakers,4.5 
Adidas,Adidas Copa Nationale ,91,322 reviews,$40,sneakers,4.5 
Adidas,Adidas F/22 Primeknit ,85,114 reviews,$115,sneakers,4.2 
Adidas,Adidas Dimension Low Top ,90,163 reviews,$47,sneakers,4.5 
Adidas,Adidas Matchcourt CF ,81,8 reviews,NA,sneakers,4.5 
Adidas,Adidas Boston SuperXR1 ,91,627 reviews,$130,sneakers,4.5 
Adidas,Adidas EQT Support 93/17 GTX ,89,164 reviews,NA,sneakers,4.5 
Adidas,Adidas Lowertree SPZL ,94,76 reviews,$60,sneakers,4.7 
Adidas,Adidas Seeley Premiere ,90,609 reviews,$70,sneakers,4.5 
Adidas,Adidas Yung-96 Chasm Trail ,88,8 reviews,$45,sneakers,4.9 
Adidas,Adidas Superstar 80s CNY ,91,"1,216 reviews",$80,sneakers,4.5 
Adidas,Adidas EQT Support Ultra CNY ,94,146 reviews,$119,sneakers,4.7 
Adidas,Adidas EQT Support Ultra MMW ,69,14 reviews,$173,sneakers,3.9 
Adidas,Adidas EQT Running Support ,86,360 reviews,$80,sneakers,4.3 
Adidas,Adidas Tubular Shadow Knit ,88,"1,206 reviews",$80,sneakers,4.4 
Adidas,Adidas Matchcourt Mid ,92,168 reviews,NA,sneakers,4.6 
Adidas,Adidas EQT Support ADV Winter ,88,387 reviews,$106,sneakers,4.4 
Adidas,Adidas Twinstrike ADV ,93,106 reviews,$74,sneakers,4.7 
Adidas,Adidas EQT Support ADV Parley ,89,958 reviews,NA,sneakers,4.5 
Adidas,Adidas Handball Spezial ,93,"31,029 reviews",$191,sneakers,4.7 
Adidas,Adidas Futurepacer ,90,411 reviews,$120,sneakers,4.5 
Adidas,Adidas New York Present Arsham ,82,30 reviews,$90,sneakers,4.5 
Adidas,Adidas Stan Smith Leather Sock ,92,"5,821 reviews",$85,sneakers,4.6 
Adidas,Adidas Adiease Premiere ,89,552 reviews,$100,sneakers,4.4 
Adidas,Adidas Tubular Invader Strap ,84,"1,952 reviews",$96,sneakers,4.2 
Adidas,Adidas Tubular X Primeknit ,84,826 reviews,$160,sneakers,4.2 
Adidas,Adidas Crazy 8 ADV Primeknit ,86,410 reviews,$55,sneakers,4.3 
Adidas,Adidas Cloudfoam Lite Racer ,86,"4,605 reviews",$40,sneakers,4.3 
Adidas,Adidas Crazy 1 ADV Primeknit ,91,239 reviews,$72,sneakers,4.6 
Adidas,Adidas AF 1.3 Primeknit Boots ,93,150 reviews,NA,sneakers,4.6 
Adidas,Adidas Microbounce T1 ,86,8 reviews,$75,sneakers,4.8 
Adidas,Adidas 3MC X Beavis and Butthead ,92,207 reviews,NA,sneakers,4.6 
Adidas,Adidas 3ST.002 Primeknit ,84,132 reviews,NA,sneakers,4.2 
Adidas,Adidas H.F/1.4 Primeknit ,93,"1,055 reviews",NA,sneakers,4.7 
Adidas,Adidas X_PLR Sneakerboot ,90,473 reviews,NA,sneakers,4.5 
Adidas,Adidas Tubular Instinct Boost ,85,202 reviews,$75,sneakers,4.2 
Adidas,Adidas NMD_TS1 Primeknit GTX ,91,366 reviews,$90,sneakers,4.6 
Adidas,Adidas Cloudfoam Revival Mid ,93,113 reviews,NA,sneakers,4.7 
Adidas,Adidas Originals by AW BBall Shoes ,86,20 reviews,$155,sneakers,4.8 
Adidas,Adidas Silverbirch SPZL ,85,10 reviews,$159,sneakers,4.7 
Adidas,Adidas Boston Super Primeknit ,83,13 reviews,$85,sneakers,4.6 
Adidas,Adidas Tubular Doom Primeknit ,85,"1,337 reviews",$60,sneakers,4.3 
Adidas,Adidas EQT Support 93/17 Yuanxiao ,94,410 reviews,$144,sneakers,4.7 
Adidas,Adidas Yeezy Boost 380 Reflective ,84,30 reviews,$200,sneakers,4.7 
Adidas,Adidas Pharrell Williams Solar Hu NMD ,85,38 reviews,$525,sneakers,4.7 
Adidas,Adidas EQT Support Mid ADV Primeknit ,87,"1,120 reviews",$50,sneakers,4.4 
Adidas,Adidas Tubular Radial Primeknit ,88,527 reviews,NA,sneakers,4.4 
Adidas,Adidas Lucas Premiere Primeknit ,90,276 reviews,$65,sneakers,4.5 
Adidas,Adidas Pharrell Williams Nizza Hi RF ,90,6 reviews,$63,sneakers,5.0 
Adidas,Adidas Marathonx5923 ,88,507 reviews,$55,sneakers,4.4 
Adidas,Adidas Tubular Shadow Primeknit ,81,130 reviews,$55,sneakers,4.1 
Adidas,Adidas NMD_R1 STLT Parley Primeknit ,93,"20,519 reviews",NA,sneakers,4.7 
Adidas,Adidas Questarstrike ,87,298 reviews,$66,sneakers,4.4 
Adidas,Adidas Consortium Ultra Boost Lux ,87,11 reviews,$323,sneakers,4.8 
Adidas,Adidas NMD_CS1 Parley Primeknit ,92,470 reviews,$130,sneakers,4.6 
Adidas,Adidas MicropacerXR1 ,92,"1,412 reviews",$60,sneakers,4.6 
Adidas,Adidas Originals By AW Turnout Bball ,80,7 reviews,$451,sneakers,4.4 
Adidas,Adidas Pharrell Williams Crazy BYW LVL ,95,582 reviews,$210,sneakers,4.7 
Adidas,Adidas Pharrell Williams Hu NMD Human Made ,87,7 reviews,NA,sneakers,4.9 
Adidas,Adidas Cloudfoam Ultimate B-Ball ,86,915 reviews,NA,sneakers,4.3 
Adidas,Adidas Busenitz Pure Boost Primeknit ,86,248 reviews,$99,sneakers,4.3 
Adidas,Adidas Advantage Clean VS Lifestyle ,87,"7,626 reviews",NA,sneakers,4.3 
Adidas,Adidas CountryxKamanda ,90,146 reviews,$60,sneakers,4.5 
Adidas,Adidas Twinstrike ADV Stretch Leather ,80,43 reviews,$130,sneakers,4.4 
Adidas,Reebok Instapump Fury Boost ,88,9 reviews,$64,sneakers,4.9 
Reebok,Reebok Print Run 3.0 ,82,871 reviews,$58,running-shoes,4.5 
Reebok,Reebok Floatride Run Fast 2 ,85,"1,125 reviews",$38,running-shoes,4.3 
Reebok,Reebok Floatride Run Fast ,89,"1,079 reviews",$75,running-shoes,4.4 
Reebok,Reebok Print Lux ,81,79 reviews,$61,running-shoes,4.5 
Reebok,Reebok Floatride Run ,85,268 reviews,$90,running-shoes,4.4 
Reebok,Reebok Print Lite Rush ,78,567 reviews,$50,running-shoes,4.3 
Reebok,Reebok Sublite Legend ,82,557 reviews,NA,running-shoes,4.3 
Reebok,Reebok Z Fury Tempo ,71,134 reviews,$80,running-shoes,3.9 
Reebok,Reebok Floatride Run 2.0 ,85,357 reviews,$60,running-shoes,4.5 
Reebok,Reebok Floatride Run ULTK ,78,199 reviews,$72,running-shoes,4.1 
Reebok,Reebok Harmony Road ,89,95 reviews,NA,running-shoes,4.6 
Reebok,Reebok Zigwild Trail 6.0 ,83,"8,845 reviews",$55,running-shoes,4.6 
Reebok,Reebok Astroride Future ,78,299 reviews,NA,running-shoes,4.3 
Reebok,Reebok Floatride Energy 4 ,89,142 reviews,$36,running-shoes,4.5 
Reebok,Reebok Floatride Energy 3 Lab test ,92,"1,879 reviews",$50,running-shoes,4.6 
Reebok,Reebok Floatride Run Fast Pro ,87,135 reviews,$43,running-shoes,4.2 
Reebok,Reebok Floatride Run Panthea ,81,67 reviews,$43,running-shoes,4.2 
Reebok,Reebok Floatride Run Fast London Pro ,79,50 reviews,$65,running-shoes,4.4 
Reebok,Reebok Harmony Road 3 ,87,276 reviews,$72,running-shoes,4.7 
Reebok,Reebok Sole Fury TS ,83,809 reviews,$64,running-shoes,4.2 
Reebok,Reebok Floatride Run Fast 3 ,72,12 reviews,$65,running-shoes,4.0 
Reebok,Reebok Harmony Road 3.5 ,83,106 reviews,$46,running-shoes,4.6 
Reebok,Reebok Floatride Energy X ,90,11 reviews,$160,running-shoes,5.0 
Reebok,Reebok Forever Floatride Energy ,91,"2,419 reviews",$66,running-shoes,4.5 
Reebok,Reebok Floatride Fuel Run ,77,604 reviews,$37,running-shoes,4.3 
Reebok,Reebok Forever Floatride Energy 2 ,89,"5,398 reviews",$41,running-shoes,4.4 
Reebok,Reebok Speedlux 3.0 ,77,493 reviews,$43,running-shoes,4.3 
Reebok,Reebok Ahary Runner ,71,861 reviews,$50,running-shoes,4.0 
Reebok,Reebok Runner ,79,436 reviews,$45,running-shoes,4.4 
Reebok,Reebok Runner 3 ,76,548 reviews,$43,running-shoes,4.2 
Reebok,Reebok Club C 85 MCC ,92,"6,445 reviews",NA,sneakers,4.6 
Reebok,Reebok Club C 85 SO ,92,917 reviews,$56,sneakers,4.6 
Reebok,Reebok NPC II ,89,"4,505 reviews",$180,sneakers,4.5 
Reebok,Reebok Club C 1985 TV ,92,"3,402 reviews",$85,sneakers,4.6 
Reebok,Reebok Royal Complete CLN ,84,"2,228 reviews",NA,sneakers,4.2 
Reebok,Reebok Zig Pulse ,89,"3,462 reviews",$95,sneakers,4.5 
Reebok,Reebok Club C 85 Lab test ,92,"31,918 reviews",$60,sneakers,4.6 
Reebok,Reebok Aztec OG ,91,73 reviews,$80,sneakers,4.6 
Reebok,Reebok Royal Nylon ,93,"10,180 reviews",$48,sneakers,4.6 
Reebok,Reebok Royal Techque T ,86,"5,056 reviews",$28,sneakers,4.3 
Reebok,Reebok Royal Glide LX ,86,"1,794 reviews",NA,sneakers,4.3 
Reebok,Reebok Royal Ultra SL ,87,398 reviews,NA,sneakers,4.3 
Reebok,Reebok Royal Techque T LX ,87,612 reviews,NA,sneakers,4.3 
Reebok,Reebok Workout Mid ,77,115 reviews,$40,sneakers,3.8 
Reebok,Reebok Torch Hex ,88,72 reviews,$36,sneakers,4.4 
Reebok,Reebok Royal Glide Ripple Clip ,89,"14,810 reviews",NA,sneakers,4.5 
Reebok,Reebok Royal Transport TX ,68,9 reviews,NA,sneakers,3.8 
Reebok,Reebok Royal Pervader ,84,"1,616 reviews",$39,sneakers,4.2 
Reebok,Reebok Classic Nylon Color ,92,"1,588 reviews",NA,sneakers,4.6 
Reebok,Reebok Classic Leather TDC ,90,465 reviews,NA,sneakers,4.5 
Reebok,Reebok Zoku Runner Ultraknit IS ,79,41 reviews,$120,sneakers,4.4 
Reebok,Reebok Club C Legacy ,89,115 reviews,$70,sneakers,4.5 
Reebok,Reebok Workout Plus ,89,"49,098 reviews",$39,sneakers,4.4 
Reebok,Reebok Rivyx Ripple ,73,38 reviews,$78,sneakers,4.1 
Reebok,Reebok Aztrek 93 ,90,310 reviews,$33,sneakers,4.5 
Reebok,Reebok Answer V ,92,74 reviews,$164,sneakers,4.6 
Reebok,Reebok Club C 85 Vintage ,94,"26,664 reviews",$85,sneakers,4.7 
Reebok,Reebok Classic Renaissance ,87,"138,902 reviews",$45,sneakers,4.4 
Reebok,Reebok Dual Court ,84,29 reviews,$42,sneakers,4.6 
Reebok,Reebok DMXpert ,78,64 reviews,$59,sneakers,3.9 
Reebok,Reebok Solution Mid ,83,107 reviews,$32,basketball-shoes,4.4 
Reebok,Reebok Zignano ProFury ,70,59 reviews,NA,basketball-shoes,3.8 
Reebok,Reebok Blast ,63,37 reviews,$130,basketball-shoes,3.8 
Reebok,Reebok Mobius ,89,184 reviews,$159,basketball-shoes,4.5 
Reebok,Reebok Answer IV ,84,109 reviews,$105,basketball-shoes,4.3 
Reebok,Reebok Shaq Attaq ,85,235 reviews,$140,basketball-shoes,4.6 
Reebok,Reebok Answer DMX ,84,95 reviews,$170,basketball-shoes,4.1 
Reebok,Reebok Question Mid ,84,727 reviews,$79,basketball-shoes,4.3 
Reebok,Reebok Question Low ,76,27 reviews,$61,basketball-shoes,4.6 
Reebok,Reebok Royal BB4500 Low ,71,291 reviews,$75,basketball-shoes,3.8 
Reebok,Reebok Kamikaze II Mid ,83,258 reviews,$120,basketball-shoes,4.5 
Reebok,Reebok Shaqnosis ,84,284 reviews,$110,basketball-shoes,4.5 
Reebok,Reebok Shaq Attaq Modern ,65,31 reviews,$150,basketball-shoes,3.9 
Reebok,Reebok Iverson Legacy ,90,"1,314 reviews",$127,basketball-shoes,4.8 
Reebok,Reebok JJ IV ,92,286 reviews,$67,training-shoes,4.6 
Reebok,Reebok Nano X1 ,88,"25,251 reviews",$64,training-shoes,4.4 
Reebok,Reebok Nanoflex TR ,81,"10,760 reviews",$34,training-shoes,4.2 
Reebok,Reebok Flexagon 3 ,77,"2,071 reviews",$32,training-shoes,4.1 
Reebok,Reebok CrossFit Nano 6.0 ,93,"1,677 reviews",NA,training-shoes,4.6 
Reebok,Reebok Flexagon ,82,"2,485 reviews",$35,training-shoes,4.4 
Reebok,Reebok CrossFit Nano 2.0 ,92,"2,834 reviews",NA,training-shoes,4.6 
Reebok,Reebok Flexagon 2.0 ,79,375 reviews,$49,training-shoes,4.2 
Reebok,Reebok Nano X Unknown ,87,181 reviews,$130,training-shoes,4.3 
Reebok,Reebok Nano X1 Froning ,89,133 reviews,$100,training-shoes,4.6 
Reebok,Reebok Reago Pulse ,80,563 reviews,$40,training-shoes,4.3 
Reebok,Reebok CrossFit Nano 7 ,86,"18,330 reviews",$130,training-shoes,4.4 
Reebok,Reebok Flexagon Force ,79,"2,181 reviews",$28,training-shoes,4.2 
Reebok,Reebok Flexagon Energy ,83,"3,619 reviews",$27,training-shoes,4.4 
Reebok,Reebok Flexagon Energy TR 2.0 ,78,"1,446 reviews",$41,training-shoes,4.2 
Reebok,Reebok Nano X2 ,90,"2,060 reviews",$71,training-shoes,4.6 
Reebok,Reebok CrossFit Nano 9 ,93,"30,339 reviews",$64,training-shoes,4.6 
Reebok,Reebok Nano 6000 ,84,6 reviews,$135,training-shoes,5.0 
Reebok,Reebok CrossFit Nano 5.0 ,88,"2,735 reviews",NA,training-shoes,4.3 
Reebok,Reebok CrossFit Nano 4.0 ,92,"1,645 reviews",$115,training-shoes,4.6 
Reebok,Reebok Speed TR Flexweave ,88,"3,282 reviews",$84,training-shoes,4.5 
Reebok,Reebok Flexagon Force 2.0 ,81,"5,720 reviews",$28,training-shoes,4.4 
Reebok,Reebok Speed TR ,87,"2,137 reviews",$57,training-shoes,4.3 
Reebok,Reebok Nano X2 TR Adventure New ,88,71 reviews,$55,training-shoes,4.5 
Reebok,Reebok Flexagon Force 3 New ,81,"1,687 reviews",$32,training-shoes,4.4 
Reebok,Reebok CrossFit Nano 8 Flexweave ,93,"15,511 reviews",NA,training-shoes,4.6 
Reebok,Reebok Dart TR 2 ,78,173 reviews,$34,training-shoes,4.2 
Reebok,Reebok HIIT 2 ,83,734 reviews,$100,training-shoes,4.3 
Reebok,Reebok Legacy Lifter ,90,"5,525 reviews",$68,training-shoes,4.5 
Reebok,Reebok Legacy Lifter II ,89,"2,199 reviews",$150,training-shoes,4.7 
Reebok,Reebok JJ IV ,92,286 reviews,$67,training-shoes,4.6 
Reebok,Reebok Nano X1 ,88,"25,251 reviews",$64,training-shoes,4.4 
Reebok,Reebok Nanoflex TR ,81,"10,760 reviews",$34,training-shoes,4.2 
Reebok,Reebok Flexagon 3 ,77,"2,071 reviews",$32,training-shoes,4.1 
Reebok,Reebok CrossFit Nano 6.0 ,93,"1,677 reviews",NA,training-shoes,4.6 
Reebok,Reebok Flexagon ,82,"2,485 reviews",$35,training-shoes,4.4 
Reebok,Reebok CrossFit Nano 2.0 ,92,"2,834 reviews",NA,training-shoes,4.6 
Reebok,Reebok Flexagon 2.0 ,79,375 reviews,$49,training-shoes,4.2 
Reebok,Reebok Nano X Unknown ,87,181 reviews,$130,training-shoes,4.3 
Reebok,Reebok Nano X1 Froning ,89,133 reviews,$100,training-shoes,4.6 
Reebok,Reebok Reago Pulse ,80,563 reviews,$40,training-shoes,4.3 
Reebok,Reebok CrossFit Nano 7 ,86,"18,330 reviews",$130,training-shoes,4.4 
Reebok,Reebok Flexagon Force ,79,"2,181 reviews",$28,training-shoes,4.2 
Reebok,Reebok Flexagon Energy ,83,"3,619 reviews",$27,training-shoes,4.4 
Reebok,Reebok Flexagon Energy TR 2.0 ,78,"1,446 reviews",$41,training-shoes,4.2 
Reebok,Reebok Nano X2 ,90,"2,060 reviews",$71,training-shoes,4.6 
Reebok,Reebok CrossFit Nano 9 ,93,"30,339 reviews",$64,training-shoes,4.6 
Reebok,Reebok Nano 6000 ,84,6 reviews,$135,training-shoes,5.0 
Reebok,Reebok CrossFit Nano 5.0 ,88,"2,735 reviews",NA,training-shoes,4.3 
Reebok,Reebok CrossFit Nano 4.0 ,92,"1,645 reviews",$115,training-shoes,4.6 
Reebok,Reebok Speed TR Flexweave ,88,"3,282 reviews",$84,training-shoes,4.5 
Reebok,Reebok Flexagon Force 2.0 ,81,"5,720 reviews",$28,training-shoes,4.4 
Reebok,Reebok Speed TR ,87,"2,137 reviews",$57,training-shoes,4.3 
Reebok,Reebok Nano X2 TR Adventure New ,88,71 reviews,$55,training-shoes,4.5 
Reebok,Reebok Flexagon Force 3 New ,81,"1,687 reviews",$32,training-shoes,4.4 
Reebok,Reebok CrossFit Nano 8 Flexweave ,93,"15,511 reviews",NA,training-shoes,4.6 
Reebok,Reebok Dart TR 2 ,78,173 reviews,$34,training-shoes,4.2 
Reebok,Reebok HIIT 2 ,83,734 reviews,$100,training-shoes,4.3 
Reebok,Reebok Legacy Lifter ,90,"5,525 reviews",$68,training-shoes,4.5 
Reebok,Reebok Legacy Lifter II ,89,"2,199 reviews",$150,training-shoes,4.7 
Reebok,Reebok Work N Cushion 3.0 ,87,"11,674 reviews",NA,walking-shoes,4.3 
Reebok,Reebok Astroride Soul 2 ,84,125 reviews,$50,walking-shoes,4.2 
Reebok,Reebok Work N Cushion 4.0 ,86,"38,888 reviews",$39,walking-shoes,4.3 
Reebok,Reebok Ridgerider 6 ,88,"1,674 reviews",$26,walking-shoes,4.4 
Reebok,Reebok Ever Road DMX ,87,"1,166 reviews",$23,walking-shoes,4.3 
Reebok,Reebok Walk Ultra 7 DMX MAX ,88,"9,214 reviews",$40,walking-shoes,4.4 
Reebok,Reebok CloudRide DMX 3.0 ,80,802 reviews,$85,walking-shoes,4.0 
Reebok,Reebok Walk Ultra 6 DMX Max ,89,"4,202 reviews",$57,walking-shoes,4.4 
Reebok,Reebok Cloudride DMX 4 ,86,689 reviews,NA,walking-shoes,4.3 
Reebok,Reebok Fusion Flexweave Work ,77,"3,324 reviews",$75,walking-shoes,3.9 
Reebok,Reebok Ever Road DMX 2 ,86,463 reviews,NA,walking-shoes,4.3 
Reebok,Reebok Ever Road DMX 3 ,77,420 reviews,$28,walking-shoes,3.8 
Reebok,Reebok Trail Cruiser ,79,353 reviews,$44,walking-shoes,3.9 
Reebok,Reebok Royal Trainer MT ,83,"2,023 reviews",$43,walking-shoes,4.2 
Reebok,Reebok Ridgerider 5 ,80,787 reviews,$48,walking-shoes,4.0 
Reebok,Reebok Astroride Soul ,80,80 reviews,$60,walking-shoes,4.0 
Reebok,Reebok Astroride Trail 2 ,86,756 reviews,NA,walking-shoes,4.3 
Reebok,Reebok Ridgerider Trail 3.0 ,84,"1,487 reviews",$45,walking-shoes,4.2 
Reebok,Reebok Ridgerider Leather ,87,"1,256 reviews",$60,walking-shoes,4.3 
Reebok,Reebok Fusium Run ,79,411 reviews,$60,running-shoes,4.4 
Reebok,Reebok Fusium Run 2 ,81,"2,415 reviews",$61,running-shoes,4.5 
Reebok,Reebok PT Prime Run 2.0 ,77,216 reviews,$49,running-shoes,4.3 
Reebok,Reebok Endless Road ,78,"2,356 reviews",$37,running-shoes,4.3 
Reebok,Reebok PT Prime Runner FC ,75,793 reviews,NA,running-shoes,4.2 
Reebok,Reebok Flashfilm ,79,"1,342 reviews",NA,running-shoes,4.4 
Reebok,Reebok Run Supreme 3.0 MT ,74,312 reviews,$60,running-shoes,4.1 
Reebok,Reebok Jet Dashride 6.0 ,75,128 reviews,$50,running-shoes,4.2 
Reebok,Reebok Instalite Lux ,80,691 reviews,$59,running-shoes,4.4 
Reebok,Reebok Lite 3 Lab test ,81,"1,479 reviews",$33,running-shoes,4.5 
Reebok,Reebok Lite ,77,"2,343 reviews",$31,running-shoes,4.3 
Reebok,Reebok Zquick ,88,198 reviews,NA,running-shoes,4.4 
Reebok,Reebok Lite 2.0 ,82,"4,137 reviews",$41,running-shoes,4.5 
Reebok,Reebok Driftium Ride 2 ,80,186 reviews,NA,running-shoes,4.5 
Reebok,Reebok Metreon ,77,73 reviews,$33,running-shoes,4.3 
Reebok,Reebok ZPump Fusion 2.5 ,81,376 reviews,NA,running-shoes,4.1 
Reebok,Reebok Energen Plus ,81,"1,780 reviews",$26,running-shoes,4.5 
Reebok,Reebok Fusion Flexweave ,80,"2,006 reviews",$55,running-shoes,4.3 
Reebok,Reebok RUN_R 96 ,68,9 reviews,$47,running-shoes,4.2 
Reebok,Reebok Lite Plus 3 ,75,569 reviews,$30,running-shoes,4.2 
Reebok,Reebok Lite Slip-on ,77,"1,647 reviews",NA,running-shoes,4.3 
Reebok,Reebok Runner 4 ,74,"3,982 reviews",$55,running-shoes,4.1 
Reebok,Reebok Driftium ,82,752 reviews,$48,running-shoes,4.6 
Reebok,Reebok Speed Breeze 2 ,77,350 reviews,$32,running-shoes,4.3 
Reebok,Reebok Endless Road 2 ,72,"1,427 reviews",$27,running-shoes,4.0 
Reebok,Reebok Energylux 3 ,82,606 reviews,NA,running-shoes,4.6 
Reebok,Reebok EnergyLux 2 ,78,"3,975 reviews",$37,running-shoes,4.3 
Reebok,Reebok Liquifect ,87,44 reviews,NA,running-shoes,4.6 
Reebok,Reebok Flashfilm 2.0 ,80,"2,254 reviews",$50,running-shoes,4.5 
